iter	Passed	Remaining
1692	3838	1829
1693	3840	1827
1694	3841	1824
1695	3843	1822
1696	3845	1819
1697	3848	1817
1698	3850	1815
1699	3852	1813
1700	3855	1810
1701	3857	1808
1702	3858	1805
1703	3860	1803
1704	3862	1801
1705	3865	1799
1706	3867	1796
1707	3870	1794
1708	3872	1792
1709	3874	1789
1710	3875	1787
1711	3877	1784
1712	3880	1782
1713	3883	1780
1714	3885	1778
1715	3887	1776
1716	3889	1773
1717	3891	1771
1718	3893	1768
1719	3895	1766
1720	3898	1764
1721	3900	1762
1722	3902	1759
1723	3904	1757
1724	3906	1755
1725	3908	1752
1726	3910	1750
1727	3913	1748
1728	3915	1746
1729	3918	1743
1730	3920	1741
1731	3922	1739
1732	3924	1737
1733	3926	1734
1734	3929	1732
1735	3932	1730
1736	3934	1728
1737	3937	1726
1738	3939	1723
1739	3941	1721
1740	3943	1719
1741	3946	1717
1742	3948	1714
1743	3950	1712
1744	3952	1710
1745	3956	1708
1746	3958	1706
1747	3961	1704
1748	3963	1701
1749	3964	1699
1750	3967	1696
1751	3969	1694
1752	3971	1692
1753	3973	1690
1754	3976	1687
1755	3978	1685
1756	3980	1683
1757	3983	1681
1758	3985	1679
1759	3988	1676
1760	3991	1674
1761	3994	1672
1762	3996	1670
1763	3998	1668
1764	3999	1665
1765	4001	1663
1766	4004	1661
1767	4006	1658
1768	4009	1656
1769	4012	1654
1770	4014	1652
1771	4016	1650
1772	4018	1647
1773	4020	1645
1774	4022	1642
1775	4025	1640
1776	4027	1638
1777	4029	1636
1778	4032	1634
1779	4034	1631
1780	4036	1629
1781	4038	1626
1782	4040	1624
1783	4043	1622
1784	4045	1620
1785	4047	1617
1786	4049	1615
1787	4051	1613
1788	4053	1610
1789	4055	1608
1790	4057	1606
1791	4059	1604
1792	4061	1601
1793	4063	1599
1794	4065	1596
1795	4067	1594
1796	4069	1592
1797	4072	1590
1798	4075	1587
1799	4077	1585
1800	4079	1583
1801	4081	1580
1802	4083	1578
1803	4085	1576
1804	4087	1573
1805	4090	1571
1806	4092	1569
1807	4094	1567
1808	4096	1564
1809	4098	1562
1810	4100	1560
1811	4103	1558
1812	4106	1555
1813	4108	1553
1814	4110	1551
1815	4112	1549
1816	4114	1546
1817	4116	1544
1818	4119	1542
1819	4121	1539
1820	4123	1537
1821	4125	1535
1822	4127	1532
1823	4129	1530
1824	4131	1528
1825	4133	1525
1826	4136	1523
1827	4138	1521
1828	4140	1519
1829	4142	1516
1830	4144	1514
1831	4146	1511
1832	4148	1509
1833	4150	1507
1834	4152	1504
1835	4154	1502
1836	4156	1500
1837	4158	1497
1838	4160	1495
1839	4162	1492
1840	4164	1490
1841	4166	1488
1842	4168	1485
1843	4170	1483
1844	4172	1481
1845	4174	1478
1846	4176	1476
1847	4178	1474
1848	4180	1471
1849	4182	1469
1850	4185	1467
1851	4187	1465
1852	4189	1462
1853	4191	1460
1854	4193	1458
1855	4195	1455
1856	4197	1453
1857	4199	1451
1858	4202	1449
1859	4205	1446
1860	4207	1444
1861	4209	1442
1862	4211	1439
1863	4212	1437
1864	4215	1435
1865	4218	1433
1866	4220	1430
1867	4222	1428
1868	4224	1426
1869	4226	1423
1870	4227	1421
1871	4230	1419
1872	4232	1416
1873	4234	1414
1874	4236	1412
1875	4238	1409
1876	4240	1407
1877	4242	1405
1878	4243	1402
1879	4246	1400
1880	4248	1398
1881	4250	1395
1882	4252	1393
1883	4254	1391
1884	4256	1388
1885	4258	1386
1886	4260	1383
1887	4262	1381
1888	4264	1379
1889	4267	1377
1890	4269	1375
1891	4272	1372
1892	4274	1370
1893	4276	1368
1894	4278	1366
1895	4280	1363
1896	4283	1361
1897	4285	1359
1898	4287	1356
1899	4289	1354
1900	4291	1352
1901	4293	1349
1902	4295	1347
1903	4297	1345
1904	4299	1342
1905	4301	1340
1906	4304	1338
1907	4306	1336
1908	4308	1333
1909	4310	1331
1910	4312	1329
1911	4314	1326
1912	4316	1324
1913	4318	1322
1914	4320	1319
1915	4322	1317
1916	4323	1315
1917	4325	1312
1918	4327	1310
1919	4329	1307
1920	4331	1305
1921	4334	1303
1922	4336	1301
1923	4337	1298
1924	4339	1296
1925	4341	1294
1926	4343	1291
1927	4345	1289
1928	4347	1286
1929	4349	1284
1930	4351	1282
1931	4353	1279
1932	4355	1277
1933	4357	1275
1934	4359	1272
1935	4361	1270
1936	4363	1268
1937	4365	1265
1938	4368	1263
1939	4370	1261
1940	4372	1259
1941	4374	1256
1942	4376	1254
1943	4377	1252
1944	4379	1249
1945	4382	1247
1946	4384	1245
1947	4386	1243
1948	4388	1240
1949	4390	1238
1950	4392	1236
1951	4394	1233
1952	4396	1231
1953	4399	1229
1954	4401	1226
1955	4403	1224
1956	4405	1222
1957	4406	1219
1958	4408	1217
1959	4410	1215
1960	4412	1212
1961	4415	1210
1962	4417	1208
1963	4419	1206
1964	4421	1203
1965	4423	1201
1966	4425	1199
1967	4427	1196
1968	4430	1194
1969	4432	1192
1970	4433	1190
1971	4435	1187
1972	4437	1185
1973	4439	1182
1974	4441	1180
1975	4443	1178
1976	4446	1176
1977	4448	1173
1978	4449	1171
1979	4451	1169
1980	4453	1166
1981	4455	1164
1982	4457	1162
1983	4459	1159
1984	4462	1157
1985	4464	1155
1986	4465	1153
1987	4467	1150
1988	4469	1148
1989	4471	1146
1990	4473	1143
1991	4475	1141
1992	4478	1139
1993	4480	1136
1994	4482	1134
1995	4483	1132
1996	4485	1129
1997	4487	1127
1998	4489	1125
1999	4491	1122
2000	4493	1120
2001	4496	1118
2002	4498	1116
2003	4500	1113
2004	4501	1111
2005	4503	1109
2006	4505	1106
2007	4507	1104
2008	4510	1102
2009	4512	1099
2010	4514	1097
2011	4517	1095
2012	4520	1093
2013	4522	1091
2014	4525	1089
2015	4528	1087
2016	4530	1084
2017	4532	1082
2018	4534	1080
2019	4536	1077
2020	4537	1075
2021	4539	1073
2022	4542	1071
2023	4544	1068
2024	4545	1066
2025	4547	1064
2026	4549	1061
2027	4551	1059
2028	4553	1057
2029	4555	1054
2030	4557	1052
2031	4560	1050
2032	4561	1047
2033	4563	1045
2034	4565	1043
2035	4567	1040
2036	4569	1038
2037	4571	1036
2038	4574	1034
2039	4576	1031
2040	4578	1029
2041	4580	1027
2042	4582	1025
2043	4584	1022
2044	4586	1020
2045	4587	1018
2046	4590	1015
2047	4592	1013
2048	4594	1011
2049	4596	1008
2050	4598	1006
2051	4599	1004
2052	4601	1001
2053	4603	999
2054	4606	997
2055	4608	995
2056	4610	992
2057	4612	990
2058	4614	988
2059	4615	985
2060	4617	983
2061	4620	981
2062	4623	979
2063	4626	977
2064	4629	975
2065	4631	972
2066	4633	970
2067	4635	968
2068	4637	966
2069	4640	963
2070	4642	961
2071	4644	959
2072	4646	957
2073	4648	954
2074	4651	952
2075	4653	950
2076	4656	948
2077	4658	946
2078	4660	943
2079	4662	941
2080	4664	939
2081	4666	936
2082	4669	934
2083	4672	932
2084	4674	930
2085	4676	928
2086	4678	925
2087	4681	923
2088	4683	921
2089	4686	919
2090	4688	917
2091	4691	914
2092	4693	912
2093	4695	910
2094	4697	908
2095	4700	905
2096	4703	903
2097	4706	901
2098	4708	899
2099	4711	897
2100	4713	895
2101	4715	892
2102	4718	890
2103	4721	888
2104	4724	886
2105	4726	884
2106	4728	882
2107	4730	879
2108	4733	877
2109	4735	875
2110	4737	872
2111	4739	870
2112	4740	868
2113	4742	865
2114	4744	863
2115	4746	861
2116	4748	859
2117	4750	856
2118	4752	854
2119	4754	852
2120	4756	849
2121	4758	847
2122	4760	845
2123	4762	843
2124	4764	840
2125	4767	838
2126	4768	836
2127	4770	833
2128	4772	831
2129	4774	829
2130	4776	827
2131	4778	824
2132	4780	822
2133	4782	820
2134	4784	817
2135	4786	815
2136	4788	813
2137	4790	811
2138	4792	808
2139	4794	806
2140	4795	804
2141	4798	801
2142	4800	799
2143	4802	797
2144	4804	795
2145	4806	792
2146	4807	790
2147	4809	788
2148	4811	785
2149	4814	783
2150	4816	781
2151	4819	779
2152	4821	777
2153	4823	774
2154	4825	772
2155	4827	770
2156	4829	767
2157	4831	765
2158	4833	763
2159	4835	761
2160	4837	758
2161	4839	756
2162	4841	754
2163	4842	751
2164	4845	749
2165	4848	747
2166	4850	745
2167	4852	743
2168	4853	740
2169	4855	738
2170	4857	736
2171	4859	733
2172	4862	731
2173	4864	729
2174	4866	727
2175	4867	724
2176	4869	722
2177	4871	720
2178	4873	717
2179	4875	715
2180	4878	713
2181	4880	711
2182	4881	708
2183	4883	706
2184	4885	704
2185	4887	702
2186	4889	699
2187	4891	697
2188	4893	695
2189	4895	693
2190	4897	690
2191	4899	688
2192	4901	686
2193	4903	683
2194	4905	681
2195	4907	679
2196	4910	677
2197	4913	675
2198	4915	672
2199	4917	670
2200	4919	668
2201	4920	665
2202	4922	663
2203	4925	661
2204	4927	659
2205	4930	657
2206	4932	654
2207	4934	652
2208	4936	650
2209	4938	647
2210	4940	645
2211	4942	643
2212	4944	641
2213	4946	638
2214	4948	636
2215	4950	634
2216	4952	632
2217	4953	629
2218	4955	627
2219	4958	625
2220	4961	623
2221	4963	620
2222	4965	618
2223	4966	616
2224	4968	614
2225	4970	611
2226	4972	609
2227	4975	607
2228	4977	605
2229	4979	602
2230	4981	600
2231	4983	598
2232	4985	596
2233	4986	593
2234	4989	591
2235	4991	589
2236	4993	587
2237	4995	584
2238	4997	582
2239	4999	580
2240	5001	578
2241	5003	575
2242	5006	573
2243	5008	571
2244	5010	569
2245	5011	566
2246	5013	564
2247	5015	562
2248	5017	559
2249	5019	557
2250	5022	555
2251	5024	553
2252	5026	551
2253	5028	548
2254	5030	546
2255	5032	544
2256	5034	542
2257	5036	539
2258	5038	537
2259	5040	535
2260	5042	533
2261	5044	530
2262	5046	528
2263	5048	526
2264	5049	523
2265	5051	521
2266	5054	519
2267	5056	517
2268	5058	514
2269	5060	512
2270	5062	510
2271	5063	508
2272	5065	505
2273	5067	503
2274	5070	501
2275	5072	499
2276	5074	496
2277	5075	494
2278	5077	492
2279	5079	490
2280	5081	487
2281	5083	485
2282	5087	483
2283	5089	481
2284	5091	479
2285	5094	476
2286	5096	474
2287	5098	472
2288	5100	470
2289	5102	467
2290	5104	465
2291	5106	463
2292	5108	461
2293	5110	458
2294	5112	456
2295	5114	454
2296	5115	452
2297	5118	449
2298	5120	447
2299	5122	445
2300	5124	443
2301	5125	440
2302	5127	438
2303	5129	436
2304	5131	434
2305	5134	431
2306	5136	429
2307	5139	427
2308	5141	425
2309	5143	423
2310	5145	420
2311	5147	418
2312	5149	416
2313	5151	414
2314	5153	411
2315	5155	409
2316	5157	407
2317	5159	405
2318	5161	402
2319	5163	400
2320	5165	398
2321	5167	396
2322	5169	393
2323	5172	391
2324	5174	389
2325	5176	387
2326	5178	384
2327	5180	382
2328	5182	380
2329	5184	378
2330	5186	376
2331	5188	373
2332	5190	371
2333	5192	369
2334	5194	367
2335	5196	364
2336	5199	362
2337	5200	360
2338	5202	358
2339	5204	355
2340	5206	353
2341	5208	351
2342	5210	349
2343	5212	346
2344	5214	344
2345	5216	342
2346	5218	340
2347	5220	337
2348	5222	335
2349	5223	333
2350	5225	331
2351	5227	328
2352	5230	326
2353	5232	324
2354	5235	322
2355	5237	320
2356	5238	317
2357	5240	315
2358	5242	313
2359	5244	311
2360	5247	308
2361	5249	306
2362	5251	304
2363	5253	302
2364	5255	299
2365	5256	297
2366	5258	295
2367	5261	293
2368	5263	291
2369	5266	288
2370	5268	286
2371	5270	284
2372	5272	282
2373	5275	279
2374	5277	277
2375	5280	275
2376	5282	273
2377	5285	271
2378	5287	268
2379	5289	266
2380	5291	264
2381	5293	262
2382	5296	260
2383	5298	257
2384	5300	255
2385	5302	253
2386	5304	251
2387	5305	248
2388	5307	246
2389	5310	244
2390	5313	242
2391	5314	239
2392	5316	237
2393	5318	235
2394	5320	233
2395	5322	231
2396	5324	228
2397	5327	226
2398	5329	224
2399	5331	222
2400	5332	219
2401	5334	217
2402	5336	215
2403	5338	213
2404	5340	210
2405	5343	208
2406	5345	206
2407	5348	204
2408	5350	202
2409	5352	199
2410	5354	197
2411	5355	195
2412	5358	193
2413	5360	190
2414	5362	188
2415	5364	186
2416	5366	184
2417	5367	182
2418	5369	179
2419	5371	177
2420	5374	175
2421	5376	173
2422	5377	170
2423	5379	168
2424	5381	166
2425	5383	164
2426	5385	161
2427	5387	159
2428	5389	157
2429	5391	155
2430	5393	153
2431	5395	150
2432	5397	148
2433	5399	146
2434	5401	144
2435	5403	141
2436	5406	139
2437	5408	137
2438	5410	135
2439	5412	133
2440	5414	130
2441	5416	128
2442	5418	126
2443	5419	124
2444	5422	121
2445	5424	119
2446	5426	117
2447	5428	115
2448	5430	113
2449	5431	110
2450	5433	108
2451	5435	106
2452	5438	104
2453	5440	101
2454	5443	99
2455	5445	97
2456	5447	95
2457	5448	93
2458	5450	90
2459	5452	88
2460	5455	86
2461	5456	84
2462	5458	82
2463	5460	79
2464	5462	77
2465	5464	75
2466	5466	73
2467	5468	70
2468	5470	68
2469	5472	66
2470	5474	64
2471	5476	62
2472	5478	59
2473	5480	57
2474	5482	55
2475	5484	53
2476	5487	50
2477	5489	48
2478	5491	46
2479	5493	44
2480	5495	42
2481	5497	39
2482	5498	37
2483	5501	35
2484	5503	33
2485	5505	31
2486	5507	28
2487	5509	26
2488	5511	24
2489	5513	22
2490	5515	19
2491	5517	17
2492	5519	15
2493	5521	13
2494	5523	11
2495	5525	8
2496	5527	6
2497	5528	4
2498	5530	2
2499	5533	0
